Order_ID,Date,Delivery_Status,Delivery_Time,Delivery_Cost,Customer_Rating,Rider_ID
ORDER2655,2023-03-31,In Transit,118,420.33,3,RIDER2655
ORDER2656,2023-05-20,Delivered,50,498.74,1,RIDER2656
ORDER2657,2023-08-18,Failed,84,306.03,4,RIDER2657
ORDER2658,2023-04-10,Failed,85,61.61,2,RIDER2658
ORDER2659,2023-04-18,Delivered,69,454.71,1,RIDER2659
ORDER2660,2023-04-17,In Transit,103,393.65,3,RIDER2660
ORDER2661,2023-06-10,Failed,110,363.41,1,RIDER2661
ORDER2662,2023-11-13,Failed,78,384.4,5,RIDER2662
ORDER2663,2023-06-03,In Transit,50,349.49,5,RIDER2663
ORDER2664,2023-12-12,In Transit,51,390.18,2,RIDER2664
ORDER2665,2023-04-27,Failed,63,100.72,4,RIDER2665
ORDER2666,2023-12-14,Failed,22,448.72,2,RIDER2666
ORDER2667,2023-12-31,In Transit,80,399.73,5,RIDER2667
ORDER2668,2023-04-17,Failed,112,168.58,5,RIDER2668
ORDER2669,2023-09-25,Delivered,35,82.37,4,RIDER2669
ORDER2670,2023-03-16,Delivered,17,86.4,5,RIDER2670
ORDER2671,2023-05-01,In Transit,19,387.47,5,RIDER2671
ORDER2672,2023-09-13,Delivered,91,257.6,4,RIDER2672
ORDER2673,2023-05-07,Delivered,54,409.81,5,RIDER2673
ORDER2674,2023-10-15,Delivered,91,448.2,4,RIDER2674
ORDER2675,2023-06-24,In Transit,44,159.28,3,RIDER2675
ORDER2676,2023-10-22,In Transit,52,205.5,1,RIDER2676
ORDER2677,2023-07-01,Delivered,100,377.53,2,RIDER2677
ORDER2678,2023-08-19,Failed,78,335.11,4,RIDER2678
ORDER2679,2023-03-20,Failed,66,206.24,4,RIDER2679
ORDER2680,2023-04-12,Delivered,77,154.27,1,RIDER2680
ORDER2681,2023-09-04,In Transit,11,189.72,4,RIDER2681
ORDER2682,2023-06-29,In Transit,75,186.0,3,RIDER2682
ORDER2683,2023-04-24,Delivered,70,152.84,3,RIDER2683
ORDER2684,2023-01-16,Delivered,76,487.47,4,RIDER2684
ORDER2685,2023-05-05,In Transit,113,450.52,2,RIDER2685
ORDER2686,2023-04-27,In Transit,102,306.04,2,RIDER2686
ORDER2687,2023-06-24,Failed,103,270.44,2,RIDER2687
ORDER2688,2023-10-23,In Transit,116,144.93,1,RIDER2688
ORDER2689,2023-05-21,Delivered,25,217.47,3,RIDER2689
ORDER2690,2023-03-26,Delivered,49,115.62,1,RIDER2690
ORDER2691,2023-08-12,Failed,71,368.56,3,RIDER2691
ORDER2692,2023-07-16,In Transit,51,219.19,4,RIDER2692
ORDER2693,2023-04-29,In Transit,120,408.44,4,RIDER2693
ORDER2694,2023-12-17,Failed,89,189.36,1,RIDER2694
ORDER2695,2023-05-07,In Transit,52,345.06,2,RIDER2695
ORDER2696,2023-01-14,Failed,52,434.21,1,RIDER2696
ORDER2697,2023-02-09,Failed,89,237.19,1,RIDER2697
ORDER2698,2023-12-10,Failed,87,97.13,3,RIDER2698
ORDER2699,2023-10-28,Delivered,102,240.84,5,RIDER2699
ORDER2700,2023-08-07,In Transit,114,201.45,5,RIDER2700
ORDER2701,2023-10-04,In Transit,100,460.01,5,RIDER2701
ORDER2702,2023-02-19,In Transit,107,463.28,4,RIDER2702
ORDER2703,2023-02-25,Failed,55,352.97,1,RIDER2703
ORDER2704,2023-08-20,In Transit,77,290.09,5,RIDER2704
ORDER2705,2023-08-31,In Transit,37,257.43,2,RIDER2705
ORDER2706,2023-09-17,In Transit,65,378.45,5,RIDER2706
ORDER2707,2023-05-25,Delivered,100,104.66,5,RIDER2707
ORDER2708,2023-08-20,In Transit,54,288.66,5,RIDER2708
ORDER2709,2023-03-31,Failed,106,446.1,5,RIDER2709
ORDER2710,2023-11-12,Delivered,97,238.03,1,RIDER2710
ORDER2711,2023-04-25,Failed,55,122.6,4,RIDER2711
ORDER2712,2023-12-30,Failed,14,127.68,1,RIDER2712
ORDER2713,2023-08-07,Delivered,106,93.94,2,RIDER2713
ORDER2714,2023-06-02,Delivered,27,64.37,1,RIDER2714
ORDER2715,2023-10-05,Failed,87,91.96,5,RIDER2715
ORDER2716,2023-01-06,Failed,23,260.49,5,RIDER2716
ORDER2717,2023-06-09,Failed,37,316.48,3,RIDER2717
ORDER2718,2023-11-02,In Transit,105,352.72,1,RIDER2718
ORDER2719,2023-09-02,Failed,46,404.69,4,RIDER2719
ORDER2720,2023-08-16,In Transit,24,344.32,4,RIDER2720
ORDER2721,2023-04-13,In Transit,25,397.72,4,RIDER2721
ORDER2722,2023-07-04,Delivered,53,477.67,2,RIDER2722
ORDER2723,2023-09-29,Delivered,36,67.17,5,RIDER2723
ORDER2724,2023-04-05,In Transit,46,363.84,2,RIDER2724
ORDER2725,2023-10-15,In Transit,49,243.14,5,RIDER2725
ORDER2726,2023-12-15,In Transit,116,146.88,2,RIDER2726
ORDER2727,2023-12-05,Delivered,62,422.73,2,RIDER2727
ORDER2728,2023-10-24,Delivered,99,254.96,5,RIDER2728
ORDER2729,2023-07-03,Failed,89,265.89,2,RIDER2729
ORDER2730,2023-02-22,Failed,75,309.18,5,RIDER2730
ORDER2731,2023-01-20,Delivered,62,464.41,3,RIDER2731
ORDER2732,2023-01-01,Delivered,108,494.01,4,RIDER2732
ORDER2733,2023-06-17,In Transit,64,224.74,4,RIDER2733
ORDER2734,2023-12-12,Failed,79,57.58,1,RIDER2734
ORDER2735,2023-05-22,In Transit,18,285.6,1,RIDER2735
ORDER2736,2023-10-17,Failed,51,344.55,3,RIDER2736
ORDER2737,2023-03-11,In Transit,59,265.97,3,RIDER2737
ORDER2738,2023-04-18,In Transit,84,74.68,4,RIDER2738
ORDER2739,2023-04-13,Failed,116,366.05,4,RIDER2739
ORDER2740,2023-10-09,In Transit,60,280.66,1,RIDER2740
ORDER2741,2023-09-20,Delivered,31,365.67,1,RIDER2741
ORDER2742,2023-11-23,In Transit,98,59.36,5,RIDER2742
ORDER2743,2023-11-01,Failed,116,226.88,2,RIDER2743
ORDER2744,2023-05-02,Failed,58,332.24,4,RIDER2744
ORDER2745,2023-10-09,Failed,75,224.13,3,RIDER2745
ORDER2746,2023-08-03,Failed,67,385.85,3,RIDER2746
ORDER2747,2023-01-18,In Transit,53,225.19,4,RIDER2747
ORDER2748,2023-04-17,Delivered,12,147.39,2,RIDER2748
ORDER2749,2023-07-29,In Transit,103,96.0,5,RIDER2749
ORDER2750,2023-02-04,Delivered,38,310.09,5,RIDER2750
ORDER2751,2023-12-09,Delivered,81,353.69,3,RIDER2751
ORDER2752,2023-01-29,In Transit,24,447.17,2,RIDER2752
ORDER2753,2023-12-31,In Transit,18,364.2,4,RIDER2753
ORDER2754,2023-03-14,Delivered,32,252.85,3,RIDER2754
ORDER2755,2023-06-07,Delivered,120,177.82,4,RIDER2755
ORDER2756,2023-08-13,Delivered,39,233.31,4,RIDER2756
ORDER2757,2023-02-18,In Transit,109,439.95,2,RIDER2757
ORDER2758,2023-09-28,Failed,21,104.21,1,RIDER2758
ORDER2759,2023-05-23,Delivered,29,267.42,3,RIDER2759
ORDER2760,2023-01-24,Failed,82,138.91,1,RIDER2760
ORDER2761,2023-06-05,Failed,105,434.4,4,RIDER2761
ORDER2762,2023-10-02,Delivered,52,409.93,2,RIDER2762
ORDER2763,2023-07-30,Failed,33,150.17,4,RIDER2763
ORDER2764,2023-10-13,Failed,36,207.88,3,RIDER2764
ORDER2765,2023-06-21,Delivered,74,179.85,2,RIDER2765
ORDER2766,2023-09-03,In Transit,92,136.08,3,RIDER2766
ORDER2767,2023-01-02,Delivered,16,255.96,2,RIDER2767
ORDER2768,2023-06-29,Failed,91,479.0,1,RIDER2768
ORDER2769,2023-10-14,In Transit,106,195.1,2,RIDER2769
ORDER2770,2023-05-13,In Transit,107,177.98,3,RIDER2770
ORDER2771,2023-09-24,In Transit,92,59.16,5,RIDER2771
ORDER2772,2023-12-15,Delivered,113,294.74,4,RIDER2772
ORDER2773,2023-01-26,Delivered,113,346.04,4,RIDER2773
ORDER2774,2023-08-23,In Transit,105,287.77,2,RIDER2774
ORDER2775,2023-11-25,In Transit,83,364.73,5,RIDER2775
ORDER2776,2023-11-14,In Transit,118,441.8,5,RIDER2776
ORDER2777,2023-03-17,Failed,118,209.81,4,RIDER2777
ORDER2778,2023-12-15,In Transit,113,337.32,4,RIDER2778
ORDER2779,2023-04-18,In Transit,21,133.7,3,RIDER2779
ORDER2780,2023-02-04,Failed,91,459.17,3,RIDER2780
ORDER2781,2023-11-01,Failed,116,111.05,5,RIDER2781
ORDER2782,2023-11-02,Failed,45,236.97,2,RIDER2782
ORDER2783,2023-06-30,Failed,10,446.32,5,RIDER2783
ORDER2784,2023-11-20,In Transit,85,101.83,5,RIDER2784
ORDER2785,2023-02-08,In Transit,92,132.59,5,RIDER2785
ORDER2786,2023-02-11,Failed,76,177.85,4,RIDER2786
ORDER2787,2023-11-18,Failed,81,246.4,4,RIDER2787
ORDER2788,2023-12-15,Failed,47,266.19,3,RIDER2788
ORDER2789,2023-07-30,Delivered,81,316.36,2,RIDER2789
ORDER2790,2023-01-07,Delivered,105,425.29,4,RIDER2790
ORDER2791,2023-11-25,Delivered,44,113.92,1,RIDER2791
ORDER2792,2023-09-27,Delivered,77,122.01,2,RIDER2792
ORDER2793,2023-10-27,Failed,14,273.67,4,RIDER2793
ORDER2794,2023-07-25,In Transit,96,291.24,1,RIDER2794
ORDER2795,2023-09-11,In Transit,82,471.09,5,RIDER2795
ORDER2796,2023-07-09,Failed,72,55.27,1,RIDER2796
ORDER2797,2023-08-04,In Transit,45,120.1,4,RIDER2797
ORDER2798,2023-06-11,Delivered,99,272.49,1,RIDER2798
ORDER2799,2023-03-06,In Transit,30,379.13,4,RIDER2799
ORDER2800,2023-03-12,In Transit,95,58.66,5,RIDER2800
ORDER2801,2023-02-08,In Transit,53,71.32,2,RIDER2801
ORDER2802,2023-11-30,In Transit,31,130.88,4,RIDER2802
ORDER2803,2023-09-05,Failed,77,486.35,3,RIDER2803
ORDER2804,2023-12-02,In Transit,59,481.66,2,RIDER2804
ORDER2805,2023-11-16,Delivered,62,124.66,5,RIDER2805
ORDER2806,2023-08-22,Failed,95,309.41,2,RIDER2806
ORDER2807,2023-04-19,Failed,70,278.91,1,RIDER2807
ORDER2808,2023-03-19,In Transit,112,143.74,2,RIDER2808
ORDER2809,2023-04-16,Delivered,59,477.68,1,RIDER2809
ORDER2810,2023-09-21,Failed,83,339.07,3,RIDER2810
ORDER2811,2023-05-04,Delivered,96,94.68,4,RIDER2811
ORDER2812,2023-07-06,Failed,69,446.65,3,RIDER2812
ORDER2813,2023-08-28,In Transit,61,456.42,3,RIDER2813
ORDER2814,2023-12-09,Failed,25,202.68,5,RIDER2814
ORDER2815,2023-12-24,Delivered,59,455.52,1,RIDER2815
ORDER2816,2023-10-16,In Transit,54,102.73,1,RIDER2816
ORDER2817,2023-10-21,Failed,29,215.12,5,RIDER2817
ORDER2818,2023-06-14,In Transit,43,438.66,5,RIDER2818
ORDER2819,2023-04-10,Failed,27,495.31,2,RIDER2819
ORDER2820,2023-03-04,Delivered,106,130.35,3,RIDER2820
ORDER2821,2023-06-26,Delivered,57,219.59,3,RIDER2821
ORDER2822,2023-09-06,In Transit,103,73.66,3,RIDER2822
ORDER2823,2023-03-02,In Transit,31,163.05,3,RIDER2823
ORDER2824,2023-12-17,Failed,51,157.92,4,RIDER2824
ORDER2825,2023-06-13,In Transit,96,241.68,2,RIDER2825
ORDER2826,2023-03-29,Failed,25,261.99,4,RIDER2826
ORDER2827,2023-03-23,In Transit,64,272.72,1,RIDER2827
ORDER2828,2023-05-06,In Transit,25,356.57,2,RIDER2828
ORDER2829,2023-12-31,Failed,50,357.91,5,RIDER2829
ORDER2830,2023-04-25,Delivered,27,484.8,2,RIDER2830
ORDER2831,2023-07-26,Failed,114,476.87,2,RIDER2831
ORDER2832,2023-04-06,In Transit,112,263.13,3,RIDER2832
ORDER2833,2023-12-05,Delivered,102,329.74,1,RIDER2833
ORDER2834,2023-03-01,In Transit,71,115.55,3,RIDER2834
ORDER2835,2023-09-22,Delivered,61,136.19,3,RIDER2835
ORDER2836,2023-04-19,Failed,102,211.78,1,RIDER2836
ORDER2837,2023-02-02,In Transit,19,239.36,5,RIDER2837
ORDER2838,2023-09-22,Failed,86,357.73,4,RIDER2838
ORDER2839,2023-01-01,Failed,90,178.47,3,RIDER2839
ORDER2840,2023-04-25,Delivered,108,358.49,1,RIDER2840
ORDER2841,2023-12-28,Failed,68,97.06,1,RIDER2841
ORDER2842,2023-11-15,Delivered,107,130.33,4,RIDER2842
ORDER2843,2023-06-21,Failed,40,152.93,5,RIDER2843
ORDER2844,2023-12-10,Failed,28,393.91,5,RIDER2844
ORDER2845,2023-03-11,In Transit,90,273.2,5,RIDER2845
ORDER2846,2023-08-12,Failed,54,273.12,2,RIDER2846
ORDER2847,2023-04-02,Delivered,65,246.78,4,RIDER2847
ORDER2848,2023-05-25,Delivered,61,181.53,2,RIDER2848
ORDER2849,2023-05-26,In Transit,44,394.24,1,RIDER2849
ORDER2850,2023-08-27,In Transit,97,373.35,3,RIDER2850
ORDER2851,2023-04-14,Delivered,118,209.24,1,RIDER2851
ORDER2852,2023-11-16,In Transit,119,421.53,1,RIDER2852
ORDER2853,2023-11-02,Failed,62,353.81,2,RIDER2853
ORDER2854,2023-06-09,Failed,26,365.49,3,RIDER2854
ORDER2855,2023-02-09,Delivered,57,299.36,3,RIDER2855
ORDER2856,2023-01-20,Delivered,59,278.8,3,RIDER2856
ORDER2857,2023-06-13,Failed,111,75.49,2,RIDER2857
ORDER2858,2023-06-25,Failed,102,119.29,3,RIDER2858
ORDER2859,2023-09-25,Failed,21,499.26,5,RIDER2859
ORDER2860,2023-10-23,In Transit,20,260.99,4,RIDER2860
ORDER2861,2023-01-16,Failed,93,280.67,2,RIDER2861
ORDER2862,2023-10-03,Delivered,25,453.83,1,RIDER2862
ORDER2863,2023-01-13,Delivered,96,297.48,4,RIDER2863
ORDER2864,2023-05-09,Delivered,87,256.63,5,RIDER2864
ORDER2865,2023-07-25,Delivered,74,355.61,3,RIDER2865
ORDER2866,2023-03-10,Failed,44,438.93,1,RIDER2866
ORDER2867,2023-01-12,In Transit,18,195.21,4,RIDER2867
ORDER2868,2023-10-04,In Transit,82,218.78,5,RIDER2868
ORDER2869,2023-05-03,In Transit,27,179.85,2,RIDER2869
ORDER2870,2023-08-10,Failed,64,149.03,1,RIDER2870
ORDER2871,2023-03-05,Failed,96,403.29,3,RIDER2871
ORDER2872,2023-10-01,Failed,52,101.89,1,RIDER2872
ORDER2873,2023-06-04,In Transit,11,286.74,2,RIDER2873
ORDER2874,2023-03-08,Failed,45,463.14,3,RIDER2874
ORDER2875,2023-03-25,In Transit,39,68.0,2,RIDER2875
ORDER2876,2023-11-13,Failed,117,236.42,4,RIDER2876
ORDER2877,2023-05-26,Failed,55,184.11,4,RIDER2877
ORDER2878,2023-11-10,Delivered,68,420.09,1,RIDER2878
ORDER2879,2023-12-19,In Transit,119,53.8,3,RIDER2879
ORDER2880,2023-07-17,In Transit,93,494.2,3,RIDER2880
ORDER2881,2023-04-16,Failed,71,452.38,2,RIDER2881
ORDER2882,2023-11-25,Failed,54,376.39,2,RIDER2882
ORDER2883,2023-10-24,Failed,65,79.9,3,RIDER2883
ORDER2884,2023-01-28,In Transit,94,249.23,3,RIDER2884
ORDER2885,2023-11-10,Delivered,68,411.21,1,RIDER2885
ORDER2886,2023-06-27,Failed,70,461.51,1,RIDER2886
ORDER2887,2023-07-04,Failed,83,499.0,2,RIDER2887
ORDER2888,2023-10-19,Delivered,64,304.33,2,RIDER2888
ORDER2889,2023-01-26,In Transit,15,106.98,1,RIDER2889
ORDER2890,2023-09-13,In Transit,114,395.85,4,RIDER2890
ORDER2891,2023-05-25,Delivered,13,87.26,1,RIDER2891
ORDER2892,2023-05-29,Failed,70,118.51,5,RIDER2892
ORDER2893,2023-06-25,Failed,32,435.42,4,RIDER2893
ORDER2894,2023-01-01,Failed,64,82.02,1,RIDER2894
ORDER2895,2023-10-20,Delivered,99,294.27,3,RIDER2895
ORDER2896,2023-06-06,Delivered,45,128.69,1,RIDER2896
ORDER2897,2023-05-04,Failed,91,150.66,2,RIDER2897
ORDER2898,2023-03-08,In Transit,66,145.65,4,RIDER2898
ORDER2899,2023-10-30,Delivered,98,495.82,4,RIDER2899
ORDER2900,2023-09-07,Failed,40,245.99,2,RIDER2900
ORDER2901,2023-05-08,Failed,23,110.18,5,RIDER2901
ORDER2902,2023-06-10,Delivered,22,175.25,1,RIDER2902
ORDER2903,2023-04-06,Delivered,19,266.51,4,RIDER2903
ORDER2904,2023-02-19,Delivered,80,398.78,3,RIDER2904
ORDER2905,2023-05-13,Failed,40,495.97,5,RIDER2905
ORDER2906,2023-03-16,Failed,44,280.32,3,RIDER2906
ORDER2907,2023-03-15,Failed,42,186.27,2,RIDER2907
ORDER2908,2023-05-25,In Transit,77,73.47,2,RIDER2908
ORDER2909,2023-09-18,Failed,115,51.48,2,RIDER2909
ORDER2910,2023-12-13,Delivered,64,87.77,4,RIDER2910
ORDER2911,2023-01-21,In Transit,18,345.39,4,RIDER2911
ORDER2912,2023-05-12,In Transit,92,117.82,2,RIDER2912
ORDER2913,2023-02-13,Failed,101,123.0,1,RIDER2913
ORDER2914,2023-06-18,Failed,56,360.82,5,RIDER2914
ORDER2915,2023-08-22,In Transit,85,425.97,3,RIDER2915
ORDER2916,2023-04-15,Failed,16,193.37,1,RIDER2916
ORDER2917,2023-06-03,Delivered,29,265.54,5,RIDER2917
ORDER2918,2023-12-12,Failed,38,438.89,2,RIDER2918
ORDER2919,2023-01-23,Delivered,93,376.68,2,RIDER2919
ORDER2920,2023-03-30,Delivered,43,187.88,4,RIDER2920
ORDER2921,2023-02-23,Delivered,113,382.14,4,RIDER2921
ORDER2922,2023-09-21,Failed,45,393.27,1,RIDER2922
ORDER2923,2023-01-17,Delivered,37,319.85,2,RIDER2923
ORDER2924,2023-01-08,Failed,102,458.95,5,RIDER2924
ORDER2925,2023-09-15,Delivered,21,133.54,3,RIDER2925
ORDER2926,2023-12-20,Delivered,13,173.72,5,RIDER2926
ORDER2927,2023-04-10,In Transit,45,409.9,3,RIDER2927
ORDER2928,2023-05-22,In Transit,11,133.86,2,RIDER2928
ORDER2929,2023-06-09,Delivered,34,206.89,3,RIDER2929
ORDER2930,2023-07-09,Delivered,82,422.19,3,RIDER2930
ORDER2931,2023-03-21,In Transit,46,150.75,2,RIDER2931
ORDER2932,2023-07-01,Failed,56,150.78,4,RIDER2932
ORDER2933,2023-08-23,Delivered,57,217.64,3,RIDER2933
ORDER2934,2023-01-15,Failed,15,304.59,4,RIDER2934
ORDER2935,2023-03-26,Failed,39,481.93,5,RIDER2935
ORDER2936,2023-09-06,Delivered,18,77.4,3,RIDER2936
ORDER2937,2023-07-06,In Transit,91,213.29,3,RIDER2937
ORDER2938,2023-04-26,Failed,20,180.21,5,RIDER2938
ORDER2939,2023-06-12,Failed,38,94.5,1,RIDER2939
ORDER2940,2023-07-12,In Transit,109,292.4,2,RIDER2940
ORDER2941,2023-12-19,Failed,113,108.14,2,RIDER2941
ORDER2942,2023-12-03,Delivered,113,50.08,3,RIDER2942
ORDER2943,2023-10-01,Delivered,49,74.95,2,RIDER2943
ORDER2944,2023-09-25,In Transit,49,376.65,5,RIDER2944
ORDER2945,2023-09-06,In Transit,106,195.12,4,RIDER2945
ORDER2946,2023-02-25,Delivered,22,314.06,4,RIDER2946
ORDER2947,2023-01-10,In Transit,100,350.21,4,RIDER2947
ORDER2948,2023-09-08,In Transit,73,340.78,3,RIDER2948
ORDER2949,2023-05-22,In Transit,95,177.22,3,RIDER2949
ORDER2950,2023-03-17,Delivered,65,267.82,5,RIDER2950
ORDER2951,2023-03-03,In Transit,67,307.43,4,RIDER2951
ORDER2952,2023-06-18,In Transit,35,266.87,5,RIDER2952
ORDER2953,2023-10-04,Failed,35,106.25,4,RIDER2953
ORDER2954,2023-04-13,Failed,44,97.18,1,RIDER2954
ORDER2955,2023-07-21,Delivered,37,464.68,5,RIDER2955
ORDER2956,2023-04-29,Delivered,88,368.47,2,RIDER2956
ORDER2957,2023-09-29,Delivered,82,363.36,4,RIDER2957
ORDER2958,2023-01-22,Delivered,22,106.69,3,RIDER2958
ORDER2959,2023-06-02,In Transit,17,149.24,1,RIDER2959
ORDER2960,2023-11-01,In Transit,81,470.5,3,RIDER2960
ORDER2961,2023-01-17,Delivered,73,377.26,1,RIDER2961
ORDER2962,2023-09-14,Failed,77,69.77,3,RIDER2962
ORDER2963,2023-11-03,Delivered,120,308.49,4,RIDER2963
ORDER2964,2023-12-12,Delivered,25,408.55,1,RIDER2964
ORDER2965,2023-03-27,Failed,14,396.38,2,RIDER2965
ORDER2966,2023-12-28,Failed,11,348.77,3,RIDER2966
ORDER2967,2023-01-03,Failed,62,216.98,4,RIDER2967
ORDER2968,2023-12-26,In Transit,94,377.53,3,RIDER2968
ORDER2969,2023-10-07,Failed,72,460.56,2,RIDER2969
ORDER2970,2023-10-13,Failed,69,413.94,3,RIDER2970
ORDER2971,2023-07-06,Failed,65,373.98,4,RIDER2971
ORDER2972,2023-01-02,Failed,100,420.89,4,RIDER2972
ORDER2973,2023-11-23,Delivered,71,277.64,2,RIDER2973
ORDER2974,2023-03-10,Failed,106,357.26,1,RIDER2974
ORDER2975,2023-04-30,In Transit,69,162.53,3,RIDER2975
ORDER2976,2023-10-05,Failed,87,237.9,5,RIDER2976
ORDER2977,2023-07-02,In Transit,31,217.11,4,RIDER2977
ORDER2978,2023-10-10,Failed,20,499.79,4,RIDER2978
ORDER2979,2023-04-03,In Transit,59,486.33,3,RIDER2979
ORDER2980,2023-12-12,Delivered,79,405.33,4,RIDER2980
ORDER2981,2023-09-22,Failed,35,203.46,2,RIDER2981
ORDER2982,2023-10-23,In Transit,107,157.86,3,RIDER2982
ORDER2983,2023-10-02,Delivered,23,248.41,4,RIDER2983
ORDER2984,2023-09-06,In Transit,33,251.81,4,RIDER2984
ORDER2985,2023-06-30,Failed,55,367.76,2,RIDER2985
ORDER2986,2023-03-28,Failed,33,313.07,1,RIDER2986
ORDER2987,2023-03-05,Delivered,60,189.16,1,RIDER2987
ORDER2988,2023-02-28,Delivered,59,115.5,5,RIDER2988
ORDER2989,2023-11-01,Delivered,86,380.6,5,RIDER2989
ORDER2990,2023-10-11,Delivered,116,290.49,3,RIDER2990
ORDER2991,2023-08-29,In Transit,17,205.15,5,RIDER2991
ORDER2992,2023-10-19,Delivered,53,337.52,5,RIDER2992
ORDER2993,2023-10-06,Delivered,98,484.11,1,RIDER2993
ORDER2994,2023-11-22,Failed,52,461.74,1,RIDER2994
ORDER2995,2023-06-09,In Transit,31,419.12,2,RIDER2995
ORDER2996,2023-03-07,Failed,74,443.93,4,RIDER2996
ORDER2997,2023-06-22,Delivered,112,92.22,3,RIDER2997
ORDER2998,2023-02-06,In Transit,24,231.29,3,RIDER2998
ORDER2999,2023-01-07,Delivered,114,244.29,1,RIDER2999
ORDER3000,2023-09-18,In Transit,70,94.61,4,RIDER3000
ORDER3001,2023-05-13,Delivered,16,404.65,1,RIDER3001
ORDER3002,2023-02-13,Failed,16,409.91,4,RIDER3002
ORDER3003,2023-08-08,In Transit,86,142.23,1,RIDER3003
ORDER3004,2023-07-11,In Transit,66,436.28,1,RIDER3004
ORDER3005,2023-03-09,Failed,93,237.83,3,RIDER3005
ORDER3006,2023-07-12,Failed,75,304.38,3,RIDER3006
ORDER3007,2023-07-26,Delivered,75,420.78,4,RIDER3007
ORDER3008,2023-01-21,Delivered,117,224.36,3,RIDER3008
ORDER3009,2023-05-29,Delivered,47,321.72,1,RIDER3009
ORDER3010,2023-11-19,Failed,94,441.65,2,RIDER3010
ORDER3011,2023-10-30,Delivered,85,414.82,3,RIDER3011
ORDER3012,2023-06-27,Delivered,81,470.46,2,RIDER3012
ORDER3013,2023-09-23,In Transit,53,103.49,4,RIDER3013
ORDER3014,2023-07-20,Failed,96,408.68,5,RIDER3014
ORDER3015,2023-07-01,Failed,50,280.86,5,RIDER3015
ORDER3016,2023-04-21,In Transit,26,276.25,2,RIDER3016
ORDER3017,2023-06-23,In Transit,72,139.63,4,RIDER3017
ORDER3018,2023-10-24,Failed,74,61.48,2,RIDER3018
ORDER3019,2023-09-09,Failed,10,142.61,5,RIDER3019
ORDER3020,2023-03-18,Failed,67,387.39,5,RIDER3020
ORDER3021,2023-08-27,In Transit,103,75.81,4,RIDER3021
ORDER3022,2023-07-16,Failed,76,493.87,5,RIDER3022
ORDER3023,2023-05-21,In Transit,47,158.1,2,RIDER3023
ORDER3024,2023-08-25,In Transit,76,214.22,2,RIDER3024
ORDER3025,2023-05-11,Failed,97,186.93,3,RIDER3025
ORDER3026,2023-08-09,Delivered,24,318.08,5,RIDER3026
ORDER3027,2023-01-29,In Transit,18,293.74,4,RIDER3027
ORDER3028,2023-04-24,Failed,106,195.39,3,RIDER3028
ORDER3029,2023-07-22,Failed,84,131.3,4,RIDER3029
ORDER3030,2023-12-22,Delivered,75,249.65,5,RIDER3030
ORDER3031,2023-05-12,Delivered,76,358.68,5,RIDER3031
ORDER3032,2023-01-30,Failed,35,62.5,2,RIDER3032
ORDER3033,2023-04-08,In Transit,25,244.57,3,RIDER3033
ORDER3034,2023-09-25,Failed,39,290.76,4,RIDER3034
ORDER3035,2023-05-11,In Transit,21,451.61,5,RIDER3035
ORDER3036,2023-09-22,Delivered,83,194.02,3,RIDER3036
ORDER3037,2023-07-26,Delivered,39,373.39,2,RIDER3037
ORDER3038,2023-06-22,In Transit,54,380.24,1,RIDER3038
ORDER3039,2023-02-02,Failed,108,243.4,1,RIDER3039
ORDER3040,2023-07-06,In Transit,23,94.82,3,RIDER3040
ORDER3041,2023-12-14,Failed,118,96.08,3,RIDER3041
ORDER3042,2023-06-15,Delivered,21,220.45,2,RIDER3042
ORDER3043,2023-12-12,Delivered,12,146.95,2,RIDER3043
ORDER3044,2023-03-03,In Transit,78,323.54,1,RIDER3044
ORDER3045,2023-01-24,Failed,104,450.56,2,RIDER3045
ORDER3046,2023-08-30,In Transit,18,264.69,1,RIDER3046
ORDER3047,2023-03-07,Delivered,56,292.28,5,RIDER3047
ORDER3048,2023-04-23,Delivered,104,429.98,1,RIDER3048
ORDER3049,2023-05-27,Failed,65,315.49,4,RIDER3049
ORDER3050,2023-03-28,Failed,18,327.98,1,RIDER3050
ORDER3051,2023-01-11,Failed,103,354.38,2,RIDER3051
ORDER3052,2023-04-19,Failed,19,86.85,4,RIDER3052
ORDER3053,2023-11-14,Delivered,104,95.79,4,RIDER3053
ORDER3054,2023-03-17,Delivered,72,286.22,3,RIDER3054
ORDER3055,2023-03-21,Delivered,118,222.14,1,RIDER3055
ORDER3056,2023-10-22,Delivered,48,169.37,3,RIDER3056
ORDER3057,2023-08-30,Failed,98,137.35,1,RIDER3057
ORDER3058,2023-10-29,Delivered,46,268.98,3,RIDER3058
ORDER3059,2023-03-11,Delivered,95,258.79,1,RIDER3059
ORDER3060,2023-08-25,Failed,110,249.28,4,RIDER3060
ORDER3061,2023-05-19,In Transit,32,181.09,4,RIDER3061
ORDER3062,2023-06-25,Delivered,49,400.86,3,RIDER3062
ORDER3063,2023-12-29,In Transit,65,260.96,5,RIDER3063
ORDER3064,2023-12-03,Failed,93,428.35,5,RIDER3064
ORDER3065,2023-02-17,Failed,19,166.24,4,RIDER3065
ORDER3066,2023-02-27,Delivered,71,128.95,2,RIDER3066
ORDER3067,2023-11-20,Failed,65,96.61,1,RIDER3067
ORDER3068,2023-03-13,Delivered,119,293.91,1,RIDER3068
